photo_id,filename,permalink,credit,photo_url,downloaded
img17,pt5/img17.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img17,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_17/main_1500.jpg?1479151921,True
img18,pt5/img18.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img18,San Diego Air and Space Museum,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_18/main_1500.jpg?1478895794,True
img19,pt5/img19.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img19,NARA / Underwood & Underwood / U.S. Army,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_19/main_1500.jpg?1478895794,True
img20,pt5/img20.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img20,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_20/main_1500.jpg?1478895794,True
img21,pt5/img21.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img21,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_21/main_1500.jpg?1478895794,True
img22,pt5/img22.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img22,US Navy,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_22/main_1500.jpg?1478895794,True
img23,pt5/img23.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img23,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_23/main_1500.jpg?1478895794,True
img24,pt5/img24.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img24,Deutsches Bundesarchiv,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_24/main_1500.jpg?1478895794,True
img25,pt5/img25.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img25,State Library of South Australia,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_25/main_1500.jpg?1478895794,True
img26,pt5/img26.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img26,State Library of New South Wales,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_26/main_1500.jpg?1478895794,True
img27,pt5/img27.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img27,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_27/main_1500.jpg?1478895794,True
img28,pt5/img28.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img28,Keystone View Company,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_28/main_1500.jpg?1478895794,True
img29,pt5/img29.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img29,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_29/main_1500.jpg?1478895794,True
img30,pt5/img30.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img30,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_30/main_1500.jpg?1478895794,True
img31,pt5/img31.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img31,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_31/main_1500.jpg?1478895794,True
img32,pt5/img32.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img32,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_32/main_1500.jpg?1478895794,True
img33,pt5/img33.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img33,U.S. Army Signal Corps,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_33/main_1500.jpg?1478895794,True
img34,pt5/img34.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img34,U.S. Navy,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_34/main_1500.jpg?1478895794,True
img35,pt5/img35.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img35,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_35/main_1500.jpg?1478895794,True
img36,pt5/img36.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img36,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_36/main_1500.jpg?1478895794,True
img37,pt5/img37.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img37,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_37/main_1500.jpg?1478895794,True
img38,pt5/img38.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img38,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_38/main_1500.jpg?1478895794,True
img39,pt5/img39.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img39,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_39/main_1500.jpg?1478895794,True
img40,pt5/img40.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img40,"CC BY-SA
                
                
                
                Nigel Aspdin",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_40/main_1500.jpg?1479151921,True
img41,pt5/img41.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img41,Deutsches Bundesarchiv,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_41/main_1500.jpg?1478895794,True
img42,pt5/img42.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img42,Australian National Maritime Museum / Samuel J. Hood Studio Collection,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_42/main_1500.jpg?1478895794,True
img43,pt5/img43.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img43,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_43/main_1500.jpg?1478895794,True
img44,pt5/img44.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img44,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_44/main_1500.jpg?1478895794,True
img45,pt5/img45.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-war-at-sea/507332/#img45,U.S. National Archives,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-war-at-sea/w_45/main_1500.jpg?1478895794,True
img01,pt6/img01.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img01,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_01/main_1500.jpg?1479062656,True
img02,pt6/img02.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img02,U.S. Naval Historical Center,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_02/main_1500.jpg?1479062656,True
img03,pt6/img03.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img03,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_03/main_1500.jpg?1479062656,True
img04,pt6/img04.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img04,"Koloniales Bildarchiv, Universitatsbibliothek Frankfurt am Main",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_04/main_1500.jpg?1479062656,True
img05,pt6/img05.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img05,Deutsches Bundesarchiv,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_05/main_1500.jpg?1479062656,True
img06,pt6/img06.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img06,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_06/main_1500.jpg?1479062656,True
img07,pt6/img07.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img07,"Illustrated War News, 1914",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_07/main_1500.jpg?1479062656,True
img08,pt6/img08.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img08,Der Weltkrieg im Bild / Upper Austrian Federal State Library,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_08/main_1500.jpg?1479062656,True
img09,pt6/img09.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img09,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_09/main_1500.jpg?1479062656,True
img10,pt6/img10.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img10,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_10/main_1500.jpg?1479062656,True
img11,pt6/img11.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img11,"Library of Congress / Central News, The War of the Nations, New York Times",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_11/main_1500.jpg?1479062656,True
img12,pt6/img12.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img12,Dr. Herschel Harris / State Library of New South Wales,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_12/main_1500.jpg?1479062656,True
img13,pt6/img13.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img13,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_13/main_1500.jpg?1479062656,True
img14,pt6/img14.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img14,NARA / US War Dept,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_14/main_1500.jpg?1479062656,True
img15,pt6/img15.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img15,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_15/main_1500.jpg?1479062656,True
img16,pt6/img16.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img16,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_16/main_1500.jpg?1479062656,True
img17,pt6/img17.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img17,"National World War I Museum, Kansas City, Missouri, USA",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_17/main_1500.jpg?1479062656,True
img18,pt6/img18.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img18,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_18/main_1500.jpg?1479062656,True
img19,pt6/img19.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img19,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_19/main_1500.jpg?1479062656,True
img20,pt6/img20.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img20,James Francis Hurley / State Library of New South Wales,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_20/main_1500.jpg?1479062656,True
img21,pt6/img21.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img21,Frank Hurley / State Library of New South Wales,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_21/main_1500.jpg?1479062656,True
img22,pt6/img22.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img22,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_22/main_1500.jpg?1479062656,True
img23,pt6/img23.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img23,"Library of Congress / Underwood & Underwood, War of the Nations, New York Times, 1919",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_23/main_1500.jpg?1479062656,True
img24,pt6/img24.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img24,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_24/main_1500.jpg?1479062656,True
img25,pt6/img25.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img25,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_25/main_1500.jpg?1479062656,True
img26,pt6/img26.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img26,"Library of Congress / French official Photo, War of the Nations, New York Times, 1919",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_26/main_1500.jpg?1479062656,True
img27,pt6/img27.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img27,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_27/main_1500.jpg?1479062656,True
img28,pt6/img28.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img28,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_28/main_1500.jpg?1479062656,True
img29,pt6/img29.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img29,State Library of South Australia,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_29/main_1500.jpg?1479062656,True
img30,pt6/img30.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img30,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_30/main_1500.jpg?1479062656,True
img31,pt6/img31.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img31,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_31/main_1500.jpg?1479062656,True
img32,pt6/img32.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img32,"Illustrated War News, 1914",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_32/main_1500.jpg?1479062656,True
img33,pt6/img33.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img33,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_33/main_1500.jpg?1479062656,True
img34,pt6/img34.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img34,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_34/main_1500.jpg?1479062656,True
img35,pt6/img35.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img35,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_35/main_1500.jpg?1479062656,True
img36,pt6/img36.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img36,"National World War I Museum, Kansas City, Missouri, USA",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_36/main_1500.jpg?1479062656,True
img37,pt6/img37.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img37,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_37/main_1500.jpg?1479062656,True
img38,pt6/img38.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img38,Der Weltkrieg im Bild / Upper Austrian Federal State Library,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_38/main_1500.jpg?1479062656,True
img39,pt6/img39.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img39,National Archives,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_39/main_1500.jpg?1479062656,True
img40,pt6/img40.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img40,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_40/main_1500.jpg?1479062657,True
img41,pt6/img41.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img41,"Library of Congress / International News Service, The War of the Nations, New York Times",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_41/main_1500.jpg?1479062657,True
img42,pt6/img42.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img42,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_42/main_1500.jpg?1479062657,True
img43,pt6/img43.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img43,British Library,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_43/main_1500.jpg?1479062657,True
img44,pt6/img44.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img44,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_44/main_1500.jpg?1479062657,True
img45,pt6/img45.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-global-conflict/507335/#img45,Paul Thompson / New York Times,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-global-confli/w_45/main_1500.jpg?1479062657,True
img01,pt7/img01.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img01,U.S. Army / U.S. National Archives,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_01/main_1500.jpg?1479064170,True
img02,pt7/img02.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img02,National Media Museum,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_02/main_1500.jpg?1479064170,True
img03,pt7/img03.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img03,Reuters / Collection Odette Carrez,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_03/main_1500.jpg?1479064170,True
img04,pt7/img04.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img04,State Library of South Australia,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_04/main_1500.jpg?1479064170,True
img05,pt7/img05.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img05,Reuters / Collection Odette Carrez,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_05/main_1500.jpg?1479064170,True
img06,pt7/img06.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img06,U.S. Army Signal Corps,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_06/main_1500.jpg?1479064170,True
img07,pt7/img07.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img07,U.S. Army Signal Corps,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_07/main_1500.jpg?1479064170,True
img08,pt7/img08.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img08,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_08/main_1500.jpg?1479064170,True
img09,pt7/img09.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img09,National Library of Scotland / John Warwick Brooke,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_09/main_1500.jpg?1479064170,True
img10,pt7/img10.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img10,Reuters / Collection Odette Carrez,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_10/main_1500.jpg?1479064170,True
img11,pt7/img11.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img11,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_11/main_1500.jpg?1479064170,True
img12,pt7/img12.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img12,Frank Hurley / State Library of New South Wales,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_12/main_1500.jpg?1479064170,True
img13,pt7/img13.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img13,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_13/main_1500.jpg?1479064170,True
img14,pt7/img14.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img14,National Archives / Official German Photograph,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_14/main_1500.jpg?1479064170,True
img15,pt7/img15.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img15,National Archives / Official German Photograph,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_15/main_1500.jpg?1479064170,True
img16,pt7/img16.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img16,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_16/main_1500.jpg?1479064170,True
img17,pt7/img17.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img17,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_17/main_1500.jpg?1479064170,True
img18,pt7/img18.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img18,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_18/main_1500.jpg?1479064170,True
img19,pt7/img19.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img19,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_19/main_1500.jpg?1479064170,True
img20,pt7/img20.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img20,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_20/main_1500.jpg?1479064170,True
img21,pt7/img21.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img21,Henry Armytage Sanders / National Library of New Zealand,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_21/main_1500.jpg?1479064170,True
img22,pt7/img22.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img22,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_22/main_1500.jpg?1479064170,True
img23,pt7/img23.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img23,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_23/main_1500.jpg?1479064170,True
img24,pt7/img24.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img24,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_24/main_1500.jpg?1479064170,True
img25,pt7/img25.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img25,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_25/main_1500.jpg?1479064170,True
img26,pt7/img26.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img26,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_26/main_1500.jpg?1479064170,True
img27,pt7/img27.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-the-western-front-part-ii-and-armistice/507338/#img27,Bibliothwque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-the-western-f-1/w_27/main_1500.jpg?1479064170,True
